# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
22

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,MDGIJXXVTA,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,56,17
# x,y,z,u,w
4.374043155945552286e+01, 6.253342333090309069e+00, -3.540833068929469807e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.555555555555555580e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 4.374043155945552286e+01, 6.253342333090309069e+00, -3.540833068929469807e-01
4.957651687427167531e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.666666666666666519e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.957651687427167531e+01, 6.830097756230109951e+00, -4.248999682715362547e-01
4.947580440367241295e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 0.000000000000000000e+00, 8.056997647941321894e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 3.958266880232111706e+00, 4.173311976788848798e-02, 4.947580440367241295e+01, 6.830097756230109951e+00, -4.248999682715362547e-01
4.933108000371184687e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 5.551115123125782702e-17, 1.963494964478701421e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 4.933108000371184687e+01, 6.830097756230109951e+00, -4.248999682715361992e-01
4.912741759212970294e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 5.551115123125782702e-17, 3.592794257135828451e-02, 1.977688353149796269e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 3.827739635619072711e+00, 1.722603643809274832e-01, 4.912741759212970294e+01, 6.830097756230109951e+00, -4.248999682715363102e-01
4.884909858707221986e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 0.000000000000000000e+00, 5.819346297595739959e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 4.884909858707221986e+01, 6.830097756230109951e+00, -4.248999682715362547e-01
4.848362108321450847e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 7.105427357601001859e-15, 8.743166328457385728e-02, 8.126835394260031922e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 4.848362108321451558e+01, 6.830097756230109951e+00, -4.248999682715362547e-01
4.802802388076449347e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 5.551115123125782702e-17, 1.238794394805746157e-01, 5.735760015862192724e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 3.415838762408753393e+00, 5.841612375912467181e-01, 4.802802388076449347e+01, 6.830097756230109951e+00, -4.248999682715363102e-01
4.749553796888695700e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 8.899114524108741335e-16, 1.664783124307780415e-01, 0.000000000000000000e+00, 1.067019970026944231e-14, 1.000000000000000000e+00, 1.666666666666666519e+00, 3.216336609715709560e+00, 7.836633902842906618e-01, 4.749553796888695700e+01, 6.830097756230110839e+00, -4.248999682715361992e-01
4.691811965363595505e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 0.000000000000000000e+00, 2.126717776508580959e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.691811965363595505e+01, 6.830097756230109951e+00, -4.248999682715362547e-01
4.634070133838495309e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 8.899114524108741335e-16, 1.664783124307778750e-01, 0.000000000000000000e+00, 1.067019970026945336e-14, 1.000000000000000000e+00, 1.666666666666666519e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 4.634070133838495309e+01, 6.830097756230109063e+00, -4.248999682715361992e-01
4.580821542650740952e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 0.000000000000000000e+00, 1.238794394805745602e-01, 1.147152003172439050e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 4.580821542650740952e+01, 6.830097756230109951e+00, -4.248999682715362547e-01
4.535261822405740162e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 0.000000000000000000e+00, 8.743166328457385728e-02, -1.625367078852006384e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 4.535261822405740162e+01, 6.830097756230109951e+00, -4.248999682715362547e-01
4.498714072019969024e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 0.000000000000000000e+00, 5.819346297595739959e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 4.498714072019969024e+01, 6.830097756230109951e+00, -4.248999682715362547e-01
4.470882171514220005e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 5.551115123125782702e-17, 3.592794257135828451e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 2.172260364380927289e+00, 1.827739635619072489e+00, 4.470882171514220005e+01, 6.830097756230109951e+00, -4.248999682715363102e-01
4.450515930356007033e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 5.551115123125782702e-17, 1.963494964478712523e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 4.450515930356007033e+01, 6.830097756230109951e+00, -4.248999682715361992e-01
4.436043490359949004e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 0.000000000000000000e+00, 8.056997647941321894e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.666666666666666519e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 4.436043490359949004e+01, 6.830097756230109951e+00, -4.248999682715362547e-01
4.425972243300022768e+01, 6.830097756230109951e+00, -4.248999682715362547e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.666666666666666519e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 4.425972243300022768e+01, 6.830097756230109951e+00, -4.248999682715362547e-01
4.957651687427168952e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.777777777777777679e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.957651687427168952e+01, 7.406853179369910833e+00, -4.957166296501256952e-01
4.948564098235004849e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 5.551115123125782702e-17, 7.270071353731089037e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 3.958266880232111706e+00, 4.173311976788848798e-02, 4.948564098235004849e+01, 7.406853179369910833e+00, -4.957166296501256397e-01
4.935505180256939184e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 1.110223024625156540e-16, 1.771720573618307260e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 4.935505180256939184e+01, 7.406853179369910833e+00, -4.957166296501255842e-01
4.917128108188990154e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 0.000000000000000000e+00, 3.241886339054211863e-02, 2.191757086608391012e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 3.827739635619072711e+00, 1.722603643809274832e-01, 4.917128108188990154e+01, 7.406853179369910833e+00, -4.957166296501256952e-01
4.892014547104801636e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 5.551115123125782702e-17, 5.250971225789319297e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 4.892014547104801636e+01, 7.406853179369910833e+00, -4.957166296501256397e-01
4.859036412477842504e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 7.105644194726877484e-15, 7.889221995946099630e-02, 9.006499451089279665e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 4.859036412477841793e+01, 7.406853179369910833e+00, -4.957166296501256397e-01
4.817926506342791981e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 0.000000000000000000e+00, 1.117801448675009857e-01, 6.356609544587231535e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 3.415838762408753393e+00, 5.841612375912467181e-01, 4.817926506342791981e+01, 7.406853179369910833e+00, -4.957166296501256952e-01
4.769878700654335546e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 1.777223989483336522e-15, 1.502183894182657631e-01, 0.000000000000000000e+00, 1.773774349078716913e-14, 1.000000000000000000e+00, 1.777777777777777679e+00, 3.216336609715709560e+00, 7.836633902842906618e-01, 4.769878700654335546e+01, 7.406853179369912610e+00, -4.957166296501256397e-01
4.717776509040830746e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 0.000000000000000000e+00, 1.919001427090699652e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.717776509040830746e+01, 7.406853179369910833e+00, -4.957166296501256952e-01
4.665674317427325235e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 9.036560719766054744e-16, 1.502183894182655410e-01, 0.000000000000000000e+00, 1.182516232719146292e-14, 1.000000000000000000e+00, 1.777777777777777679e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 4.665674317427325235e+01, 7.406853179369909945e+00, -4.957166296501255287e-01
4.617626511738869510e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 5.551115123125782702e-17, 1.117801448675008191e-01, 6.356609544587240371e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 4.617626511738869510e+01, 7.406853179369910833e+00, -4.957166296501256397e-01
4.576516605603818988e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 5.551115123125782702e-17, 7.889221995946099630e-02, -1.801299890217855933e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 4.576516605603818988e+01, 7.406853179369910833e+00, -4.957166296501256397e-01
4.543538470976859855e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 5.551115123125782702e-17, 5.250971225789319297e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 4.543538470976859855e+01, 7.406853179369910833e+00, -4.957166296501256397e-01
4.518424909892670627e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 0.000000000000000000e+00, 3.241886339054211863e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 2.172260364380927289e+00, 1.827739635619072489e+00, 4.518424909892670627e+01, 7.406853179369910833e+00, -4.957166296501256952e-01
4.500047837824722308e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 5.551115123125782702e-17, 1.771720573618318362e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 4.500047837824722308e+01, 7.406853179369910833e+00, -4.957166296501256397e-01
4.486988919846656643e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 5.551115123125782702e-17, 7.270071353731200059e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.777777777777777679e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 4.486988919846656643e+01, 7.406853179369910833e+00, -4.957166296501256397e-01
4.477901330654493250e+01, 7.406853179369910833e+00, -4.957166296501256952e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.777777777777777679e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 4.477901330654493250e+01, 7.406853179369910833e+00, -4.957166296501256952e-01
4.957651687427168241e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.888888888888888840e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.957651687427168241e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.949547756102766982e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 6.483145059520856179e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 3.958266880232111706e+00, 4.173311976788848798e-02, 4.949547756102766982e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.937902360142694391e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 7.105427357601001859e-15, 1.579946182757907547e-02, 4.497259106128524663e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 4.937902360142693681e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.921514457165010015e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 2.890978420972589724e-02, 2.457793287578596649e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 3.827739635619072711e+00, 1.722603643809274832e-01, 4.921514457165010015e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.899119235502381997e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 4.682596153982876430e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 4.899119235502381997e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.869710716634233449e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 7.035277663434791329e-02, 1.009971133695377332e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 4.869710716634233449e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.833050624609133905e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 9.968085025442707803e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 3.415838762408753393e+00, 5.841612375912467181e-01, 4.833050624609133905e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.790203604419976813e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 1.776356839400250465e-15, 1.339584664057535401e-01, 0.000000000000000000e+00, 1.989075666953091689e-14, 1.000000000000000000e+00, 1.888888888888888840e+00, 3.216336609715709560e+00, 7.836633902842906618e-01, 4.790203604419976813e+01, 7.983608602509713492e+00, -5.665332910287150803e-01
4.743741052718065987e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 1.711285077672818344e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.743741052718065987e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.697278501016155161e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 8.950904182623619234e-16, 1.339584664057533181e-01, 0.000000000000000000e+00, 1.326050444635396773e-14, 1.000000000000000000e+00, 1.888888888888888840e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 4.697278501016155161e+01, 7.983608602509710828e+00, -5.665332910287149693e-01
4.654431480826997358e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 9.968085025442685598e-02, 1.425635383218542972e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 4.654431480826997358e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.617771388801898524e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 7.035277663434791329e-02, -2.019942267390754665e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 4.617771388801898524e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.588362869933749977e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 4.682596153982876430e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 4.588362869933749977e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.565967648271121249e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 2.890978420972589724e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 2.172260364380927289e+00, 1.827739635619072489e+00, 4.565967648271121249e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.549579745293437583e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 1.579946182757918649e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 4.549579745293437583e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.537934349333364992e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 6.483145059520856179e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.888888888888888840e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 4.537934349333364992e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.529830418008963733e+01, 7.983608602509711716e+00, -5.665332910287150803e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.888888888888888840e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 4.529830418008963733e+01, 7.983608602509711716e+00, -5.665332910287150803e-01
4.957651687427168241e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.957651687427168241e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.950531413970529826e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 5.696218765310678833e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.958266880232111706e+00, 4.173311976788848798e-02, 4.950531413970529826e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.940299540028448888e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 7.106294666405891830e-15, 1.388171791897518936e-02, 5.118550455407579449e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 4.940299540028449599e+01, 8.560364025649512598e+00, -6.373499524073044098e-01
4.925900806141029875e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 2.540070502890978688e-02, 2.797334699770721471e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.827739635619072711e+00, 1.722603643809274832e-01, 4.925900806141029875e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.906223923899962358e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 4.114221082176472422e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 4.906223923899962358e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.880385020790624395e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 7.105427357601001859e-15, 6.181333330923521885e-02, 1.149497523787382539e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 4.880385020790625106e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.848174742875475829e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 8.758155564135350346e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.415838762408753393e+00, 5.841612375912467181e-01, 4.848174742875475829e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.810528508185616658e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 1.776356839400250465e-15, 1.176985433932412617e-01, 0.000000000000000000e+00, 3.018485680770551144e-14, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.216336609715709560e+00, 7.836633902842906618e-01, 4.810528508185616658e+01, 8.560364025649514375e+00, -6.373499524073045208e-01
4.769705596395301228e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 1.503568728254935927e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.769705596395301228e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.728882684604985798e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 2.220446049250313081e-16, 1.176985433932410396e-01, 0.000000000000000000e+00, 1.509242840385278412e-14, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 4.728882684604985798e+01, 8.560364025649512598e+00, -6.373499524073042988e-01
4.691236449915125917e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 8.758155564135328142e-02, 1.622585327599739488e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 4.691236449915125917e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.659026171999978061e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 6.181333330923521885e-02, -2.298995047574765078e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 4.659026171999978061e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.633187268890640098e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 4.114221082176472422e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 4.633187268890640098e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.613510386649571160e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 2.540070502890978688e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.172260364380927289e+00, 1.827739635619072489e+00, 4.613510386649571160e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.599111652762153568e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 1.388171791897530039e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 4.599111652762153568e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.588879778820072630e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 5.696218765310789856e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 4.588879778820072630e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.581759505363434215e+01, 8.560364025649512598e+00, -6.373499524073045208e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 4.581759505363434215e+01, 8.560364025649512598e+00, -6.373499524073045208e-01
4.941408542845114482e+01, 8.777694496798169155e+00, -6.640347788781136851e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.200000000000000178e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.941408542845114482e+01, 8.777694496798169155e+00, -6.640347788781136851e-01
4.934966610061759695e+01, 8.777694496798169155e+00, -6.640347788781136851e-01, 0.000000000000000000e+00, 5.153546226683625164e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.200000000000000178e+00, 3.958266880232111706e+00, 4.173311976788848798e-02, 4.934966610061759695e+01, 8.777694496798169155e+00, -6.640347788781136851e-01
4.925709515571773522e+01, 8.777694496798169155e+00, -6.640347788781136851e-01, 1.110223024625156540e-16, 1.255922181867275000e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.200000000000000178e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 4.925709515571773522e+01, 8.777694496798169155e+00, -6.640347788781135741e-01
4.912682533331128809e+01, 8.777694496798169155e+00, -6.640347788781136851e-01, 0.000000000000000000e+00, 2.298080761118836968e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.200000000000000178e+00, 3.827739635619072711e+00, 1.722603643809274832e-01, 4.912682533331128809e+01, 8.777694496798169155e+00, -6.640347788781136851e-01
4.894880246164086657e+01, 8.777694496798169155e+00, -6.640347788781136851e-01, 1.110223024625156540e-16, 3.722263734482267328e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.200000000000000178e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 4.894880246164086657e+01, 8.777694496798169155e+00, -6.640347788781135741e-01
